domain,rater_id,rater_name,sigma,theta,se_sigma,se_theta,n_trials,converged
sz,10553255,centaur_553255,2.55436948,-2.028186798,,,4,True
sz,10553437,centaur_553437,1.486276901,-2.400496244,,,44,True
sz,10554066,centaur_554066,0.6390563916,-1.537235737,,,379,True
sz,10555991,centaur_555991,2.732298416,-1.682029963,,,4,True
sz,10556359,centaur_556359,0.9287412883,-1.651556015,,,219,True
sz,10559443,centaur_559443,2.49813931,-1.588705301,,,20,True
sz,10560584,centaur_560584,1.978087121,-1.86353755,,,5,True
sz,10560658,centaur_560658,2.243734062,-2.51654458,,,39,True
sz,10561246,centaur_561246,1.82780261,-2.261980534,,,4,True
sz,10561788,centaur_561788,2.324019424,-2.039309263,,,6,True
sz,10562422,centaur_562422,1.998943969,-2.070328236,,,3,True
sz,10562747,centaur_562747,1.974742915,-2.238629103,,,38,True
sz,10562756,centaur_562756,1.060273368,-1.684038162,,,226,True
sz,10563331,centaur_563331,2.411106058,-1.722964764,,,3,True
sz,10564286,centaur_564286,1.210475685,-1.806803226,,,8,True
sz,10565246,centaur_565246,0.8090700508,-1.658504486,,,2103,True
sz,10565263,centaur_565263,3.070912737,-1.629295588,,,17,True
sz,10566163,centaur_566163,1.672328089,-2.047637701,,,1,True
sz,10566283,centaur_566283,2.011371037,-2.153823376,,,15,True
sz,10566370,centaur_566370,1.837633177,-2.499405146,,,2034,True
sz,10566739,centaur_566739,1.498902868,-1.845817804,,,16,True
sz,10567616,centaur_567616,0.7953862498,-1.750115395,,,765,True
sz,10569432,centaur_569432,1.986150994,-2.0540452,,,1,True
sz,10569668,centaur_569668,1.278769619,-1.686541557,,,2801,True
sz,10570326,centaur_570326,1.417470793,-1.437489748,,,84,True
sz,10570381,centaur_570381,1.335224994,-2.149790049,,,125,True
sz,10572023,centaur_572023,2.263025701,-2.049705029,,,11,True
sz,10572980,centaur_572980,0.7493747593,-1.538260221,,,1741,True
sz,10573642,centaur_573642,2.053739074,-2.305841446,,,9,True
sz,10574073,centaur_574073,2.189291115,-2.326747179,,,22,True
sz,10575292,centaur_575292,4.043194599,-2.25890398,,,102,True
sz,10576663,centaur_576663,4.279508768,-1.870622396,,,23,True
sz,10578243,centaur_578243,3.038976096,-1.542200089,,,10,True
sz,10578497,centaur_578497,2.156573187,-1.931872368,,,8,True
sz,10578973,centaur_578973,0.3501853534,-1.50818181,,,4973,True
sz,10579427,centaur_579427,3.3434202,-2.206112385,,,39,True
sz,10579547,centaur_579547,1.708844047,-2.12668395,,,4,True
sz,10579702,centaur_579702,1.487803453,-1.891316175,,,94,True
sz,10580746,centaur_580746,2.706471835,-1.77845645,,,11,True
sz,10580853,centaur_580853,2.333853928,-1.688769102,,,2,True
sz,10580964,centaur_580964,1.348637945,-1.298060417,,,39,True
sz,10581407,centaur_581407,3.812902492,-1.96307683,,,49,True
sz,10582334,centaur_582334,0.8118835649,-1.676781893,,,3857,True
sz,10583107,centaur_583107,1.913497226,-2.062142134,,,1,True
sz,10584042,centaur_584042,1.657331322,-2.090809584,,,14,True
sz,10584675,centaur_584675,3.22841668,-2.506014109,,,36,True
sz,10585806,centaur_585806,2.008292059,-1.22772193,,,478,True
sz,10586308,centaur_586308,1.914079785,-1.920632362,,,30,True
sz,10586396,centaur_586396,2.734944831,-1.911286592,,,2,True
sz,10587724,centaur_587724,2.205802882,-2.35176158,,,6,True
sz,10588731,centaur_588731,1.77351039,-2.2891469,,,4,True
sz,10589324,centaur_589324,1.657775319,-1.916649818,,,5,True
sz,10591096,centaur_591096,4.902711586,-1.632030487,,,10,True
sz,10592156,centaur_592156,1.509994273,-1.681955338,,,2364,True
sz,10592347,centaur_592347,1.835403266,-2.253794909,,,5,True
sz,10593236,centaur_593236,1.471838032,-2.127008677,,,27,True
sz,10594185,centaur_594185,3.259657174,-2.309471846,,,164,True
sz,10594391,centaur_594391,2.324397343,-2.137056828,,,6,True
sz,10594521,centaur_594521,2.41257324,-3.43026495,,,260,True
sz,10594820,centaur_594820,1.122483441,-2.528507471,,,24,True
sz,10596773,centaur_596773,2.465085978,-2.489298105,,,59,True
sz,10596797,centaur_596797,2.259975,-1.758933306,,,1,True
sz,10596802,centaur_596802,1.521023142,-2.664013386,,,1668,True
sz,10598814,centaur_598814,1.638880276,-2.154882669,,,20,True
sz,10598848,centaur_598848,2.222788393,-2.412596941,,,56,True
sz,10598885,centaur_598885,4.05870084,-1.676463842,,,7,True
sz,10599287,centaur_599287,2.977498169,-2.051905632,,,23,True
sz,10599719,centaur_599719,1.646688699,-0.9197865725,,,56,True
sz,10599814,centaur_599814,2.247348135,-1.889261246,,,3,True
sz,10599968,centaur_599968,3.456146179,-2.304641485,,,104,True
sz,10600024,centaur_600024,2.047077203,-2.885558844,,,111,True
sz,10600039,centaur_600039,1.011464051,-1.729383707,,,305,True
sz,10600056,centaur_600056,2.654931813,-2.219692945,,,2,True
sz,10600128,centaur_600128,1.835331174,-2.412714481,,,22,True
sz,10600264,centaur_600264,0.9603798427,-2.166769743,,,313,True
sz,10600349,centaur_600349,1.406701774,-1.421132088,,,31,True
sz,10601368,centaur_601368,2.552057814,-1.918595552,,,3,True
sz,10601639,centaur_601639,2.214922457,-2.264923811,,,113,True
sz,10601918,centaur_601918,0.5261966968,-1.624880552,,,4991,True
sz,10602141,centaur_602141,1.852166243,-2.136258364,,,2,True
sz,10602353,centaur_602353,2.305630304,-1.889196873,,,4,True
sz,10602464,centaur_602464,1.981454233,-2.056246281,,,1,True
sz,10602508,centaur_602508,2.212306317,-1.962770224,,,58,True
sz,10602632,centaur_602632,1.498209559,-2.274465322,,,6,True
sz,10602829,centaur_602829,2.840952844,-1.801830769,,,1,True
sz,10602929,centaur_602929,1.939667437,-2.379671335,,,111,True
sz,10602990,centaur_602990,0.8866840536,-1.316772699,,,1092,True
sz,10603142,centaur_603142,2.113978577,-2.139145613,,,60,True
sz,10603472,centaur_603472,2.555429071,-1.821061373,,,22,True
sz,10603490,centaur_603490,1.783434679,-1.783249855,,,158,True
sz,10603746,centaur_603746,2.937452363,-2.10102725,,,24,True
sz,10603919,centaur_603919,2.117041153,-2.151450872,,,53,True
sz,10604031,centaur_604031,2.207826964,-2.040952921,,,9,True
sz,10604272,centaur_604272,1.541083988,-2.44999671,,,58,True
sz,10604555,centaur_604555,1.328134109,-1.496622801,,,954,True
sz,10604804,centaur_604804,3.052754455,-1.859087706,,,5,True
sz,10605215,centaur_605215,2.073896459,-1.9253757,,,10,True
sz,10605360,centaur_605360,1.611495067,-2.206525326,,,18,True
sz,10605511,centaur_605511,1.727191518,-2.354677677,,,25,True
sz,10605581,centaur_605581,2.812341594,-2.162955999,,,15,True
sz,10605631,centaur_605631,3.232356171,-1.784791946,,,9,True
sz,10605695,centaur_605695,2.399792283,-1.811192274,,,1,True
sz,10605778,centaur_605778,1.74527217,-2.076923847,,,3,True
sz,10605833,centaur_605833,1.429324214,-1.861442327,,,477,True
sz,10605875,centaur_605875,3.28626488,-1.892410994,,,183,True
sz,10606008,centaur_606008,1.39138984,-2.540410757,,,23,True
sz,10606098,centaur_606098,2.404958102,-2.369677544,,,28,True
sz,10606111,centaur_606111,0.7211427411,-1.481367826,,,1653,True
sz,10606202,centaur_606202,1.09517034,-2.792505503,,,54,True
sz,10606228,centaur_606228,1.898878229,-2.428350687,,,139,True
sz,10606309,centaur_606309,2.671663153,-1.563332081,,,63,True
sz,10606570,centaur_606570,2.881650439,-2.059245825,,,15,True
sz,10606597,centaur_606597,1.477877152,-2.345966816,,,21,True
sz,10606604,centaur_606604,1.665588487,-2.145371675,,,13,True
sz,10606732,centaur_606732,2.347042652,-1.643988848,,,3,True
sz,10606748,centaur_606748,0.942040819,-0.9730828404,,,473,True
sz,10607084,centaur_607084,1.91617673,-1.779932737,,,1,True
sz,10607322,centaur_607322,1.838686624,-2.005968809,,,25,True
sz,10607384,centaur_607384,2.865390646,-1.82020545,,,2,True
sz,10607412,centaur_607412,1.975693838,-1.907800913,,,3,True
sz,10607510,centaur_607510,2.030367934,-1.781695843,,,98,True
sz,10607521,centaur_607521,2.349576392,-1.201803803,,,49,True
sz,10607569,centaur_607569,1.324843509,-2.447938204,,,20,True
sz,10607580,centaur_607580,1.76201354,-1.864110947,,,63,True
sz,10607645,centaur_607645,3.526359606,-1.955804348,,,35,True
sz,10607665,centaur_607665,2.908864307,-2.830317736,,,91,True
sz,10607669,centaur_607669,0.5054974158,-1.511673212,,,1144,True
sz,10607688,centaur_607688,2.116232206,-1.945803642,,,7,True
sz,10607707,centaur_607707,2.471984305,-1.940753222,,,3,True
sz,10607718,centaur_607718,1.640435472,-2.095329285,,,13,True
sz,10607736,centaur_607736,2.888384063,-1.593062639,,,3,True
sz,10607756,centaur_607756,3.286562626,-1.937608957,,,7,True
sz,10607775,centaur_607775,5.165587871,-1.765473604,,,41,True
sz,10607791,centaur_607791,2.872374572,-1.886744976,,,10,True
sz,10607795,centaur_607795,1.981871892,-2.446548462,,,43,True
sz,10607801,centaur_607801,1.923040405,-2.590723515,,,89,True
sz,10607802,centaur_607802,2.587969557,-2.415440798,,,44,True
sz,10607814,centaur_607814,2.598368671,-2.527781725,,,58,True
sz,10607823,centaur_607823,1.192799297,-2.826251268,,,23,True
sz,10607826,centaur_607826,1.698051591,-2.184795141,,,136,True
sz,10607827,centaur_607827,1.89326897,-2.092488766,,,1,True
sz,10607840,centaur_607840,4.859281831,-1.839734316,,,174,True
sz,10607856,centaur_607856,1.722592451,-2.378188133,,,31,True
sz,10607869,centaur_607869,1.223528259,-1.403870583,,,18,True
sz,10607907,centaur_607907,2.617437729,-1.652818203,,,20,True
sz,10607916,centaur_607916,3.413286726,-1.512619019,,,4,True
sz,10607952,centaur_607952,2.438249619,-1.823060513,,,16,True
sz,10607963,centaur_607963,2.485223219,-1.659006834,,,5,True
sz,10607981,centaur_607981,3.598047065,-1.685940981,,,2,True
sz,10607994,centaur_607994,3.211934282,-1.712361813,,,31,True
sz,10607998,centaur_607998,1.470896218,-2.539335728,,,10,True
sz,10608004,centaur_608004,5.256217538,-1.879871368,,,130,True
sz,10608014,centaur_608014,1.484214829,-2.808011293,,,52,True
sz,10608025,centaur_608025,3.109874218,-1.757241011,,,4,True
sz,10608031,centaur_608031,3.100079896,-2.617230654,,,112,True
sz,10608060,centaur_608060,1.512321915,-2.174345493,,,13,True
sz,10608074,centaur_608074,2.268295922,-1.802509069,,,5,True
sz,10608108,centaur_608108,2.15987538,-1.79573822,,,3,True
sz,10608116,centaur_608116,2.834412578,-2.216302872,,,42,True
sz,10608117,centaur_608117,1.674767505,-1.805589199,,,9,True
sz,10608153,centaur_608153,0.8503014879,-3.359294891,,,119,True
sz,10608168,centaur_608168,1.707415415,-0.9922708273,,,51,True
sz,10608192,centaur_608192,1.747243958,-2.223412514,,,28,True
sz,10608217,centaur_608217,2.777396391,-1.880017757,,,2,True
sz,10608237,centaur_608237,2.396545785,-2.050089836,,,11,True
sz,10608257,centaur_608257,3.561642127,-1.899836779,,,31,True
sz,10608269,centaur_608269,2.439040057,-1.989838123,,,21,True
sz,10608286,centaur_608286,2.566693792,-2.032994509,,,26,True
sz,10608295,centaur_608295,1.744953254,-1.812582731,,,111,True
sz,10608313,centaur_608313,4.337216158,-1.662203312,,,21,True
sz,10608314,centaur_608314,2.759956175,-1.959730387,,,22,True
sz,10608335,centaur_608335,2.581926434,-1.868380308,,,2,True
sz,10608350,centaur_608350,2.194080179,-2.622634411,,,96,True
sz,10608354,centaur_608354,2.880529753,-1.875180006,,,1,True
sz,10608358,centaur_608358,2.648694753,-1.642330647,,,5,True
sz,10608363,centaur_608363,2.451919262,-2.072129488,,,5,True
sz,10608365,centaur_608365,2.482501769,-2.581246853,,,652,True
sz,10608403,centaur_608403,1.69507362,-2.198010683,,,4,True
sz,10608405,centaur_608405,0.7643051953,-2.995190382,,,106,True
sz,10608409,centaur_608409,3.176420847,-2.851368666,,,236,True
sz,10608438,centaur_608438,3.421100318,-2.714891672,,,101,True
sz,10608451,centaur_608451,0.9578173312,-1.494528294,,,595,True
sz,10608452,centaur_608452,2.566222636,-2.2910707,,,142,True
sz,10608453,centaur_608453,1.947840889,-2.057664394,,,1,True
sz,10608456,centaur_608456,5.050281643,-1.569604874,,,20,True
sz,10608480,centaur_608480,1.373685226,-2.191557169,,,45,True
sz,10608484,centaur_608484,1.120468461,-1.659093618,,,493,True
sz,10608489,centaur_608489,2.278623026,-2.727741241,,,81,True
sz,10608494,centaur_608494,0.5925781509,-1.556464195,,,659,True
sz,10608509,centaur_608509,2.044834327,-2.309153557,,,21,True
sz,10608510,centaur_608510,3.383800967,-1.775901556,,,6,True
sz,10608541,centaur_608541,2.598934335,-1.299102306,,,56,True
sz,10608577,centaur_608577,3.472079999,-2.133997202,,,150,True
sz,10608623,centaur_608623,2.969703849,-1.670927048,,,8,True
sz,10608634,centaur_608634,2.795920878,-2.265172958,,,114,True
sz,10608639,centaur_608639,1.13432277,-2.922148466,,,91,True
sz,10608642,centaur_608642,0.8862937198,-1.282006979,,,115,True
sz,10608650,centaur_608650,2.534752881,-2.041815758,,,4,True
sz,10608713,centaur_608713,2.662146869,-1.809853315,,,32,True
sz,10608723,centaur_608723,1.898723968,-2.248707533,,,39,True
sz,10608786,centaur_608786,1.972336985,-2.938252449,,,106,True
sz,10608807,centaur_608807,1.187610095,-1.449311972,,,512,True
sz,10608852,centaur_608852,2.222473888,-2.574144602,,,113,True
sz,10608934,centaur_608934,1.783702365,-2.123329878,,,2,True
sz,10608997,centaur_608997,2.387012449,-1.48734951,,,10,True
sz,10609056,centaur_609056,2.708678923,-2.143315554,,,174,True
sz,10609078,centaur_609078,3.164910831,-1.734585047,,,21,True
sz,10609138,centaur_609138,1.40143047,-2.479174376,,,16,True
sz,10609171,centaur_609171,2.430260231,-1.778992176,,,10,True
sz,10609192,centaur_609192,2.105686751,-1.794933081,,,1,True
sz,10609260,centaur_609260,2.395402724,-1.946069241,,,6,True
sz,10609286,centaur_609286,1.679481824,-1.948680401,,,33,True
sz,10609326,centaur_609326,2.62257648,-1.663373947,,,44,True
sz,10609354,centaur_609354,2.689463512,-1.979997396,,,17,True
sz,10609403,centaur_609403,1.769236007,-1.489093065,,,28,True
sz,10609435,centaur_609435,3.545351815,-2.447962284,,,275,True
sz,10609454,centaur_609454,3.263422758,-1.733584881,,,22,True
sz,10609483,centaur_609483,3.468239851,-2.138515234,,,15,True
sz,10609493,centaur_609493,2.417740344,-1.946495771,,,2,True
sz,10609508,centaur_609508,3.274716353,-1.872489214,,,16,True
sz,10609527,centaur_609527,2.09407569,-1.876417398,,,23,True
sz,10609551,centaur_609551,1.870409857,-2.032606125,,,1,True
sz,10609582,centaur_609582,3.048458896,-2.273223162,,,30,True
sz,10609586,centaur_609586,2.689505512,-1.787703991,,,4,True
sz,10609597,centaur_609597,2.875623175,-1.634062767,,,15,True
sz,10609598,centaur_609598,4.630267254,-1.757971525,,,18,True
sz,10609628,centaur_609628,3.675870587,-1.997673512,,,20,True
sz,10609629,centaur_609629,2.815912001,-1.971829891,,,11,True
sz,10609640,centaur_609640,5.276636307,-1.702989817,,,136,True
sz,10609655,centaur_609655,2.811886016,-2.222446918,,,27,True
sz,10609669,centaur_609669,2.16936489,-1.842160225,,,36,True
sz,10609674,centaur_609674,2.655909322,-2.111002207,,,6,True
sz,10609701,centaur_609701,1.636582093,-1.838667393,,,1,True
sz,10609709,centaur_609709,1.188128015,-1.071605682,,,226,True
sz,10609717,centaur_609717,1.59265916,-2.34488225,,,70,True
sz,10609733,centaur_609733,1.988160866,-1.268379807,,,40,True
sz,10609737,centaur_609737,3.030566689,-2.058832645,,,20,True
sz,10609747,centaur_609747,1.766307742,-2.136152267,,,6,True
sz,10609754,centaur_609754,3.113271922,-2.476758003,,,88,True
sz,10609762,centaur_609762,2.191038838,-2.097680569,,,21,True
sz,10609775,centaur_609775,1.817992123,-2.049655199,,,2,True
sz,10609777,centaur_609777,3.353535151,-1.830210209,,,32,True
sz,10609778,centaur_609778,1.852996399,-2.449402809,,,60,True
sz,10609780,centaur_609780,2.640023984,-2.769486666,,,81,True
sz,10609789,centaur_609789,3.40371737,-1.715862751,,,16,True
sz,10609790,centaur_609790,3.274771787,-1.79628706,,,39,True
sz,10609796,centaur_609796,2.841853166,-1.787604809,,,1,True
sz,10609800,centaur_609800,1.04500361,-2.690705299,,,57,True
sz,10609803,centaur_609803,2.373651752,-2.498942375,,,45,True
sz,10609810,centaur_609810,3.00328488,-2.120055437,,,10,True
sz,10609819,centaur_609819,2.704574429,-1.780146837,,,2,True
sz,10609830,centaur_609830,2.393024382,-2.036098003,,,5,True
sz,10609837,centaur_609837,1.734507055,-2.682216406,,,944,True
sz,10609849,centaur_609849,3.973502116,-2.503264189,,,119,True
sz,10609883,centaur_609883,1.972939222,-1.989231825,,,1,True
sz,10609897,centaur_609897,2.567401607,-1.670921326,,,2,True
sz,10609934,centaur_609934,1.76440362,-2.492847681,,,25,True
sz,10609938,centaur_609938,1.980359122,-2.140659332,,,11,True
sz,10609947,centaur_609947,0.9745223914,-1.721205473,,,1970,True
sz,10609973,centaur_609973,6.230042377,-2.173584938,,,114,True
sz,10609981,centaur_609981,1.900064747,-1.689018726,,,49,True
sz,10609989,centaur_609989,2.184841953,-2.449054956,,,23,True
sz,10610005,centaur_610005,2.032986422,-1.987510681,,,10,True
sz,10610012,centaur_610012,2.459874871,-1.64702177,,,16,True
sz,10610026,centaur_610026,2.944623864,-1.965038061,,,9,True
sz,10610052,centaur_610052,3.470771894,-1.672894955,,,7,True
sz,10610102,centaur_610102,2.142747779,-1.583970308,,,37,True
sz,10610106,centaur_610106,1.752531724,-2.720915794,,,97,True
sz,10610108,centaur_610108,2.66705671,-2.162915945,,,33,True
sz,10610116,centaur_610116,3.330569262,-1.689964533,,,4,True
sz,10610129,centaur_610129,3.018930846,-1.855646849,,,5,True
sz,10610132,centaur_610132,1.621561472,-1.883578539,,,34,True
sz,10610134,centaur_610134,1.205953316,-2.542541504,,,17,True
sz,10610136,centaur_610136,2.848370874,-2.386672497,,,87,True
sz,10610137,centaur_610137,1.448808316,-1.352119565,,,595,True
sz,10610146,centaur_610146,1.852674804,-2.070465088,,,2,True
sz,10610154,centaur_610154,2.829316403,-1.866850376,,,38,True
sz,10610164,centaur_610164,1.901018687,-2.199545383,,,19,True
sz,10610176,centaur_610176,2.465587062,-1.958944798,,,10,True
sz,10610195,centaur_610195,2.046963366,-2.022987604,,,15,True
sz,10610200,centaur_610200,1.681278767,-2.148334265,,,39,True
sz,10610215,centaur_610215,2.109499514,-1.951323748,,,48,True
sz,10610221,centaur_610221,3.529226886,-1.647470236,,,3,True
sz,10610235,centaur_610235,2.570504155,-2.196244717,,,25,True
sz,10610275,centaur_610275,3.27074278,-2.344994307,,,312,True
sz,10610277,centaur_610277,2.52939842,-2.135493517,,,14,True
sz,10610294,centaur_610294,2.318855239,-1.806406021,,,5,True
sz,10610299,centaur_610299,2.651452993,-2.22336483,,,40,True
sz,10610308,centaur_610308,2.43896388,-1.719415188,,,1663,True
sz,10610313,centaur_610313,3.484389341,-2.465415955,,,117,True
sz,10610319,centaur_610319,2.467682432,-1.473448277,,,9,True
sz,10610324,centaur_610324,2.419473726,-2.071545839,,,17,True
sz,10610326,centaur_610326,2.405493705,-1.85466814,,,1,True
sz,10610350,centaur_610350,2.128259639,-2.09325695,,,7,True
sz,10610357,centaur_610357,1.044313292,-1.489730835,,,91,True
sz,10610374,centaur_610374,1.991692563,-2.481181145,,,64,True
sz,10610384,centaur_610384,2.498124718,-2.708953857,,,100,True
sz,10610393,centaur_610393,2.227811931,-1.912279606,,,3,True
sz,10610397,centaur_610397,3.595834944,-1.888109207,,,25,True
sz,10610410,centaur_610410,1.788534199,-2.05182004,,,1,True
sz,10610448,centaur_610448,2.681767744,-1.871055365,,,2,True
sz,10610452,centaur_610452,1.910595631,-2.062857151,,,1,True
sz,10610469,centaur_610469,1.184817012,-1.391437531,,,184,True
sz,10610481,centaur_610481,2.833323773,-1.741019964,,,2,True
sz,10610485,centaur_610485,3.104835321,-1.700411558,,,5,True
sz,10610486,centaur_610486,3.454802069,-1.915688276,,,13,True
sz,10610526,centaur_610526,2.292606235,-1.996306181,,,5,True
sz,10610527,centaur_610527,1.754894507,-1.951891422,,,5,True
sz,10610533,centaur_610533,2.573371161,-1.88916707,,,3,True
sz,10610542,centaur_610542,1.803549607,-2.708933353,,,60,True
sz,10610546,centaur_610546,3.429919504,-1.687439919,,,24,True
sz,10610554,centaur_610554,2.5984712,-2.01284194,,,11,True
sz,10610571,centaur_610571,1.821568291,-2.142018318,,,10,True
sz,10610577,centaur_610577,1.210581137,-3.091391325,,,50,True
sz,10610585,centaur_610585,2.151432767,-1.667223215,,,7,True
sz,10610591,centaur_610591,3.074672129,-1.809196949,,,5,True
sz,10610605,centaur_610605,4.623922285,-2.064787149,,,57,True
sz,10610610,centaur_610610,2.00942142,-2.032341719,,,11,True
sz,10610628,centaur_610628,1.490294517,-2.224840164,,,20,True
sz,10610653,centaur_610653,2.269640218,-2.850178719,,,104,True
sz,10610664,centaur_610664,1.358828083,-1.37267065,,,891,True
sz,10610684,centaur_610684,1.682460882,-2.368147135,,,15,True
sz,10610685,centaur_610685,3.65990151,-4.087323189,,,1721,True
sz,10610697,centaur_610697,4.574391657,-1.774695635,,,77,True
sz,10610714,centaur_610714,1.676696015,-2.616996288,,,23,True
sz,10610770,centaur_610770,2.773430102,-2.210739851,,,59,True
sz,10610791,centaur_610791,3.675875845,-1.643304586,,,90,True
sz,10610800,centaur_610800,3.412019482,-2.340210199,,,59,True
sz,10610821,centaur_610821,3.81967696,-1.867012024,,,27,True
sz,10610850,centaur_610850,1.802797695,-2.120263338,,,2,True
sz,10610854,centaur_610854,1.472970251,-1.490910053,,,78,True
sz,10610887,centaur_610887,0.8958521037,-3.120497704,,,100,True
sz,10610978,centaur_610978,1.544557657,-2.218962193,,,21,True
sz,10611004,centaur_611004,2.01757034,-1.102671266,,,76,True
sz,10611028,centaur_611028,2.575436242,-2.256626129,,,26,True
sz,10611038,centaur_611038,1.936637504,-1.960728407,,,1,True
sz,10611039,centaur_611039,4.024097273,-1.939511061,,,21,True
sz,10611046,centaur_611046,1.739311262,-1.786893845,,,11,True
sz,10611047,centaur_611047,2.465358109,-2.217582226,,,22,True
sz,10611066,centaur_611066,2.154850644,-2.54228282,,,17,True
sz,10611108,centaur_611108,3.226685671,-1.983160257,,,18,True
sz,10611130,centaur_611130,2.059161744,-2.281706333,,,40,True
sz,10611179,centaur_611179,3.301928346,-1.993405342,,,10,True
sz,10611186,centaur_611186,2.661418644,-2.121432781,,,32,True
sz,10611198,centaur_611198,3.767479165,-1.77537322,,,45,True
sz,10611223,centaur_611223,1.967087152,-2.004091501,,,1,True
sz,10611228,centaur_611228,2.928407378,-1.854637861,,,1,True
sz,10611229,centaur_611229,2.159178502,-1.966240406,,,6,True
sz,10611236,centaur_611236,3.397320983,-2.26021862,,,79,True
sz,10611248,centaur_611248,3.956593771,-0.8935789466,,,35,True
sz,10611251,centaur_611251,2.946220765,-1.936900139,,,6,True
sz,10611273,centaur_611273,1.891666761,-2.052054644,,,2,True
sz,10611283,centaur_611283,1.338999095,-1.629608154,,,180,True
sz,10611294,centaur_611294,1.618857263,-2.222476006,,,29,True
sz,10611301,centaur_611301,4.078312415,-2.032366037,,,35,True
sz,10611317,centaur_611317,3.575935799,-1.871054888,,,26,True
sz,10611344,centaur_611344,1.823810962,-2.164779425,,,2,True
sz,10611370,centaur_611370,1.645651969,-2.339053869,,,12,True
sz,10611376,centaur_611376,1.021641085,-3.030103922,,,42,True
sz,10611423,centaur_611423,1.580655459,-2.385454178,,,11,True
sz,10611433,centaur_611433,2.717029361,-2.258444786,,,60,True
sz,10611565,centaur_611565,5.275858891,-1.670505524,,,58,True
sz,10611633,centaur_611633,2.379624362,-1.491775036,,,100,True
sz,10611642,centaur_611642,1.930574797,-2.094861507,,,2,True
sz,10611674,centaur_611674,3.02542979,-1.976732254,,,20,True
sz,10611681,centaur_611681,2.550408209,-1.548933744,,,48,True
sz,10611692,centaur_611692,2.173596225,-2.01619029,,,6,True
sz,10611722,centaur_611722,1.711913146,-2.397117853,,,6,True
sz,10611755,centaur_611755,1.802118491,-2.281419039,,,10,True
sz,10611785,centaur_611785,1.620890262,-2.945772409,,,55,True
sz,10611786,centaur_611786,2.970826646,-1.910305977,,,25,True
sz,10611868,centaur_611868,1.627023694,-1.749406099,,,39,True
sz,10611872,centaur_611872,5.128875853,-1.552610636,,,29,True
sz,10611887,centaur_611887,2.913137837,-1.73203063,,,3,True
sz,10611890,centaur_611890,3.430559458,-1.64358449,,,3,True
sz,10612029,centaur_612029,2.534638665,-2.078394175,,,9,True
sz,10612045,centaur_612045,2.630758695,-1.679436922,,,5,True
sz,10612055,centaur_612055,3.03144037,-1.94449091,,,11,True
sz,10612072,centaur_612072,2.021719122,-2.029866934,,,331,True
sz,10612097,centaur_612097,1.961684783,-2.02880168,,,1,True
sz,10612123,centaur_612123,1.495498003,-2.128996611,,,10,True
sz,10612155,centaur_612155,4.202754873,-1.639076233,,,27,True
sz,10612157,centaur_612157,1.233953059,-1.468551397,,,148,True
sz,10612531,centaur_612531,2.283216074,-1.575217485,,,16,True
sz,10613725,centaur_613725,2.93118119,-2.164014816,,,1,True
sz,10613919,centaur_613919,3.226854538,-1.726210356,,,2,True
sz,10613965,centaur_613965,1.589837877,-1.056362152,,,98,True
sz,10614053,centaur_614053,1.60420001,-1.795070887,,,3,True
sz,10614076,centaur_614076,1.570341124,-1.853726625,,,4,True
sz,10614158,centaur_614158,2.810172645,-2.137995958,,,20,True
sz,10614212,centaur_614212,3.456217456,-2.242107153,,,5,True
sz,10614287,centaur_614287,2.476471983,-2.264906645,,,102,True
sz,10614366,centaur_614366,2.957360949,-2.338650227,,,12,True
sz,10614369,centaur_614369,0.9804844582,-2.838268757,,,33,True
sz,10614398,centaur_614398,2.588325293,-2.597007275,,,51,True
sz,10614403,centaur_614403,1.109218299,-2.479453087,,,20,True
sz,10614423,centaur_614423,3.078717241,-1.74584198,,,18,True
sz,10614437,centaur_614437,2.210851021,-2.138567448,,,8,True
sz,10614439,centaur_614439,1.359247688,-0.7933796048,,,97,True
sz,10614469,centaur_614469,1.424551009,-2.171571016,,,14,True
sz,10614477,centaur_614477,2.785704952,-3.019536018,,,431,True
sz,10614523,centaur_614523,2.420239901,-1.812344551,,,16,True
sz,10614547,centaur_614547,1.809721179,-2.171729326,,,10,True
sz,10614593,centaur_614593,3.609628076,-2.068905115,,,4,True
sz,10614653,centaur_614653,1.714020506,-2.376175642,,,40,True
sz,10614684,centaur_614684,2.658807876,-1.974121094,,,26,True
sz,10614755,centaur_614755,3.474295092,-2.242943287,,,92,True
sz,10614776,centaur_614776,2.89003866,-1.881638765,,,1,True
sz,10614797,centaur_614797,2.134664229,-1.807015657,,,3,True
sz,10614837,centaur_614837,1.539453126,-1.920924664,,,1,True
sz,10614848,centaur_614848,1.549131745,-1.853566408,,,2,True
sz,10614849,centaur_614849,3.033340718,-1.964128494,,,7,True
sz,10614918,centaur_614918,2.674713133,-2.308296919,,,3,True
sz,10614920,centaur_614920,2.535666796,-2.418191671,,,48,True
sz,10615031,centaur_615031,2.653833179,-1.697077513,,,5,True
sz,10615037,centaur_615037,3.644007456,-2.12187767,,,58,True
sz,10615042,centaur_615042,1.812561515,-2.556976557,,,3,True
sz,10615209,centaur_615209,1.641577814,-1.909037352,,,7,True
sz,10615212,centaur_615212,1.603427986,-1.919375658,,,1,True
sz,10615245,centaur_615245,1.251334827,-2.070751667,,,7,True
sz,10615248,centaur_615248,1.725030126,-2.28935051,,,16,True
